element_type,osmid,geometry,bicycle,crossing,highway,horse,crossing:markings,ford,intermittent,crossing:island,tactile_paving,nodes,smoothness,surface,foot,layer,segregated,tunnel,width,cycleway,lanes,note,access,description,historic,name,website,footway,motor_vehicle,lit,bridge,operator,service,store,postal_code,oneway,source,road_marking,covered,button_operated,wheelchair,access_aisle,ski,snowmobile,public_transport,public_transport:version,railway,addr:city,addr:country,addr:housenumber,addr:state,addr:street,incline,step_count,check_date,dog,stroller,indoor,level,ramp,handrail
way,935566191,"LINESTRING (-112.0325035 33.3825339, -112.0327054 33.3827371, -112.0328262 33.3826613)",,,footway,,,,,,,"[8669830421, 8669830422, 8669830423]",,concrete,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,936180448,"LINESTRING (-112.0322279 33.3816546, -112.0321434 33.3817135)",,,footway,,,,,,,"[8674845150, 8674845144]",,concrete,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,936180449,"LINESTRING (-112.0320465 33.3817854, -112.0320654 33.3818036, -112.0321365 33.3817597, -112.032166 33.3817905, -112.0321287 33.3818146)",,,footway,,,,,,,"[8674845164, 8674845158, 8674845155, 8674845153, 8674845152]",,concrete,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,936180450,"LINESTRING (-112.0320643 33.3817722, -112.0320465 33.3817854)",,,footway,,,,,,,"[8674845149, 8674845164]",,concrete,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,no,,,,,,,,,,,,,,up,,,,,no,2,no,
way,936180454,"LINESTRING (-112.0329033 33.3820084, -112.0328909 33.3821086, -112.0329231 33.382111)",,,footway,,,,,,,"[8674845142, 8674845167, 8674845161]",,concrete,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,yes,,,,,,,,,,,,,,,,,,,,,,
way,936185326,"LINESTRING (-112.0323227 33.3818767, -112.0323075 33.3818754)",,,footway,,,,,,,"[8674895601, 8674897222]",,,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,up,18,,,,,,,yes
way,936185334,"LINESTRING (-112.0323464 33.3819185, -112.0323201 33.381917)",,,footway,,,,,,,"[8674895608, 8674895605]",,,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,up,8,,,,,,,yes
way,936476067,"LINESTRING (-112.031879 33.382136, -112.0320834 33.3819918, -112.0321079 33.3819751)",,,footway,,,,,,,"[8630417711, 10186801771, 8674845162]",,,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,936476068,"LINESTRING (-112.0323105 33.3818325, -112.032358 33.3817992)",,,footway,,,,,,,"[8677372809, 8630464055]",,,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,936476069,"LINESTRING (-112.0321638 33.3815833, -112.0322279 33.3816546, -112.0322597 33.3816907)",,,footway,,,,,,,"[8630497815, 8674845150, 8677372811]",,,,-1,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,936476070,"LINESTRING (-112.0322597 33.3816907, -112.032326 33.3817639)",,,footway,,,,,,,"[8677372811, 8677372810]",,,,-1,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,944871010,"LINESTRING (-112.0238084 33.3708942, -112.023794 33.3708683, -112.0237703 33.3708611)",,,footway,,,,,,,"[8747534041, 8747534042, 8747534043]",,concrete,,,,,,,,,,,,,,,,yes,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1113453435,"LINESTRING (-112.0323078 33.3822016, -112.0320834 33.3819918)",,,footway,,,,,,,"[10186801770, 10186801771]",,,,-1,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1113465057,"LINESTRING (-112.034022 33.3827191, -112.033918 33.382612)",,,footway,,,,,,,"[8630464072, 10186972516]",,,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1113465058,"LINESTRING (-112.0339248 33.3825512, -112.033959 33.3825873)",,,footway,,,,,,,"[8669825259, 8630417962]",,,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1113465338,"LINESTRING (-112.0332317 33.3830346, -112.0332979 33.3831078, -112.0333215 33.383091)",,,footway,,,,,,,"[10186977340, 10186977341, 10186977342]",,,,,,,,,,,,,,,,,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1212375446,"LINESTRING (-112.0338335 33.3669626, -112.0331026 33.3669614, -112.0318801 33.3669595, -112.0318228 33.3669433, -112.0317547 33.3669473, -112.0317304 33.3669687, -112.0317314 33.3674009, -112.0317352 33.3690815, -112.0317354 33.369146, -112.0317364 33.3695982)",,,footway,,,,,,,"[11232472609, 11232472616, 11232472610, 11232472611, 11232472612, 11232472613, 11232472615, 10134906849, 6498958138, 11232472614]",,,,,,,,,,,,,,,,sidewalk,,,,,,"Walmart Neighborhood Market, 2435 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,243729052,"LINESTRING (-111.9687233 33.6778898, -111.9685738 33.6782277)",,,cycleway,yes,,,,,,"[2511022109, 2511022113]",excellent,concrete,yes,-1,no,passage,,,,,,,,,,,,,,,,"Marshalls, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,243729053,"LINESTRING (-111.9685738 33.6782277, -111.9685055 33.6783975, -111.9684878 33.6784571, -111.968473 33.6785135, -111.9684599 33.6785801, -111.9684489 33.6786547, -111.9684408 33.6787032, -111.9684271 33.6787524, -111.9684033 33.6788115, -111.9683356 33.6789683, -111.9683141 33.6790241, -111.9682955 33.6790836, -111.9682652 33.6791851, -111.9682353 33.6793017, -111.9682637 33.6793077, -111.9682481 33.6793508, -111.9682289 33.6793957, -111.9682115 33.6794325, -111.9681913 33.6794685, -111.9681733 33.6794995, -111.9681612 33.6795246, -111.9681529 33.6795544, -111.9681465 33.6795871, -111.9681416 33.6796231, -111.9681344 33.6796507, -111.9681196 33.6796864, -111.9681011 33.6797173, -111.9680498 33.6798034, -111.9680305 33.6798365, -111.968013 33.6798728, -111.9679714 33.6799781, -111.9679059 33.6801822, -111.9678932 33.6803361, -111.9678491 33.6804898, -111.9678095 33.6806431, -111.9677972 33.6807857, -111.9678354 33.6809416, -111.9679191 33.6810989, -111.9680051 33.681217)",,,cycleway,yes,,,,,,"[2511022113, 2511022115, 4352905791, 4352905792, 2511022116, 4352905793, 4352905794, 2511022117, 4352905795, 2511022118, 4352905796, 2511022119, 4352905797, 4352905798, 2511022120, 4352905799, 4352905800, 4352905801, 2511022121, 4352905802, 4352905803, 2511022122, 4352905804, 2511022123, 4352905805, 4352905806, 2511022124, 2511022125, 4352905807, 4352905808, 2511022126, 2511022127, 2511022128, 2511022129, 2511022130, 2511022133, 2511022134, 2511022136, 2511022137]",excellent,concrete,yes,,no,,,,,,,,,,,,,,,,,"Marshalls, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244375497,"LINESTRING (-111.9799801 33.6812823, -111.9799505 33.6813574, -111.9798567 33.6813787, -111.9798078 33.681398, -111.9797715 33.6814248, -111.9797757 33.6815418, -111.9797992 33.6816607, -111.9797964 33.681719, -111.9797608 33.6818646, -111.9796947 33.6820189, -111.9796415 33.6821288, -111.979618 33.6822246, -111.9795498 33.6824267, -111.979524 33.6825235, -111.9794987 33.6826005, -111.9794305 33.682808, -111.979373 33.6829268, -111.9793048 33.6830243, -111.9792799 33.6830707, -111.9792892 33.6830888, -111.9792991 33.6831079, -111.9793652 33.68317, -111.9794012 33.6832111, -111.97946 33.6832781, -111.9794984 33.6833446, -111.9794834 33.6834315, -111.9794376 33.6835716, -111.9793588 33.6837348, -111.9792927 33.68385, -111.9792394 33.6839458, -111.979135 33.6840655, -111.9790849 33.6841453, -111.9790615 33.6842011, -111.9790423 33.6842836, -111.9790197 33.6843748, -111.9789571 33.6844307, -111.9789251 33.684491, -111.9788857 33.6845691, -111.9788335 33.6846489, -111.9788122 33.684765, -111.978793 33.684843, -111.9787536 33.6849388, -111.9787472 33.6850088, -111.9787333 33.6850434, -111.9786843 33.6850496, -111.9786748 33.6851103)",,,cycleway,,,,,,,"[2517015903, 2517015910, 2517015912, 2517015916, 2517015917, 2517015920, 2517015925, 2517015928, 2517015929, 2517015932, 2517015933, 2517015934, 2517015936, 8744113815, 2517015938, 2517015941, 2517015944, 2517015947, 2517015950, 4636130067, 2517015952, 2517015968, 8300535542, 2517015972, 2517015974, 2517015977, 2517015979, 2517015980, 2517015983, 2517015984, 2517015985, 2517015987, 2517015989, 2517015991, 2517015992, 2517015993, 2517015994, 2517015997, 2517016000, 2517016005, 2517016008, 2517016012, 2517016016, 2517016018, 2517016019, 2517016022]",,concrete,,,,,,,,,,,,Yavapai Trail,,,,,,,,"Marshalls, 21001 N Tatum Blvd, Phoenix",,,survey,,,,,,,,,,,,,,,,,,,,,,,,
way,244375498,"LINESTRING (-111.980045 33.6815535, -111.9800028 33.6816099, -111.9799064 33.6816688, -111.9798295 33.6817039, -111.9797964 33.681719)",,,cycleway,,,,,,,"[2517015921, 2517015923, 2517015926, 2517015927, 2517015928]",,concrete,,,,,,,,,,,,Yavapai Trail,,,,,,,,"Marshalls, 21001 N Tatum Blvd, Phoenix",,,survey,,,,,,,,,,,,,,,,,,,,,,,,
way,244375499,"LINESTRING (-111.9788857 33.6845691, -111.9788482 33.6845571, -111.9787922 33.6845823, -111.9787512 33.6846413, -111.9787091 33.6846914, -111.9786721 33.6847942, -111.9786239 33.6848864, -111.9786089 33.6848971, -111.9785508 33.6849648, -111.9785147 33.6850193, -111.9784657 33.6851691, -111.9784439 33.6852851, -111.9784167 33.6854136, -111.978416 33.6855009, -111.9783725 33.6855577, -111.9783438 33.685611, -111.9783134 33.6856619, -111.9782442 33.6857276, -111.9782175 33.6858118, -111.9781568 33.6859643, -111.9781099 33.6860893, -111.9780673 33.6862081, -111.977916 33.6864386, -111.9778158 33.6865539, -111.9777242 33.6866195, -111.9776326 33.6867613, -111.9775665 33.6869174, -111.9775345 33.6870149, -111.9774642 33.687077, -111.9773705 33.6871089, -111.9772986 33.6871165, -111.9771872 33.6871284, -111.9770146 33.687256, -111.9769336 33.6873607, -111.9768484 33.6875273, -111.9767695 33.6876532, -111.9766587 33.6877827, -111.9765287 33.6879494, -111.9763923 33.6881692, -111.9763007 33.6883501, -111.9762368 33.6885097, -111.9761941 33.6887047, -111.9762027 33.6887934, -111.9761195 33.6889866, -111.9760826 33.6890369, -111.9760359 33.6890883, -111.975941 33.6891447, -111.9758762 33.6891736, -111.9757994 33.6892262, -111.9757511 33.6892864, -111.9756472 33.6894331, -111.9756298 33.6894721, -111.9755372 33.6895911, -111.9753699 33.6898406, -111.9753081 33.6899622, -111.9752041 33.690124, -111.9750582 33.690403, -111.9749646 33.6905853, -111.9748576 33.6907584, -111.9748048 33.6908687, -111.97474 33.6910768, -111.9747055 33.6911587, -111.9746903 33.6911972, -111.974618 33.6912937, -111.9746 33.6913365, -111.9745991 33.691389, -111.974613 33.6914355, -111.9746406 33.6914743, -111.9746607 33.6915176, -111.9746918 33.6915846, -111.9747025 33.6916477, -111.9746978 33.6917175, -111.9746496 33.6918592, -111.9745577 33.6920397, -111.9744989 33.6921914, -111.9744628 33.6923168, -111.9744419 33.6923702, -111.974398 33.6924823, -111.9743211 33.6925863, -111.9742669 33.6926791)",,,cycleway,,,,,,,"[2517015997, 2517015995, 2517015998, 2517015999, 2517016002, 2517016006, 2517016010, 2517016011, 2517016014, 2517016017, 2517016023, 2517016024, 2517016025, 2517016027, 2517016029, 2517016030, 2517016032, 2517016033, 2517016034, 2517016035, 2517016036, 2517016037, 2517016039, 2517016041, 2517016042, 2517016043, 2517016044, 2517016046, 2517016048, 2517016049, 8300535528, 2517016050, 2517016051, 2517016052, 2517016054, 2517016057, 2517016059, 2517016060, 2517016061, 2517016063, 2517016066, 2517016071, 2517016073, 2517016080, 2517016082, 2517016083, 2517016085, 2517016086, 2517016089, 2517016092, 2517016094, 2534575891, 2517016099, 2517016102, 2517016104, 2517016107, 2517016108, 2517016110, 2517016112, 2517016114, 2517016116, 2534575903, 2517016117, 2517016118, 2534575909, 2517016119, 2534575910, 2517016121, 8300522211, 2517016122, 2534575919, 2517016124, 2517016125, 2517016126, 2517016127, 2517016130, 2534575931, 2517016131, 2517016132, 2517016133]",,concrete,,-1,,,,,,,,,,Yavapai Trail,,,,,,,,"Marshalls, 21001 N Tatum Blvd, Phoenix",,,survey,,,,,,,,,,,,,,,,,,,,,,,,
way,245739265,"LINESTRING (-111.9630531 33.6831644, -111.9628902 33.6831258, -111.9627012 33.6830847, -111.9626341 33.6830649, -111.9625227 33.6830575, -111.9624323 33.6830722, -111.9623753 33.6831244, -111.9623349 33.683222, -111.9622716 33.6832969, -111.9621201 33.6833276, -111.9620364 33.683346, -111.9618165 33.6833607, -111.9617232 33.6833388, -111.961668 33.683289, -111.9616376 33.6832612, -111.9615639 33.6831682, -111.9614845 33.6831072, -111.961373 33.6830768, -111.9612114 33.6830697, -111.9610638 33.683062, -111.9609448 33.6830395, -111.9608667 33.6829883, -111.9608199 33.6829134, -111.9608102 33.682858, -111.9607305 33.6827293, -111.9606482 33.6826796, -111.9605297 33.6826372, -111.9603881 33.6825775, -111.960305 33.6825182, -111.9602179 33.6824132, -111.9601588 33.6823198, -111.9601046 33.6822376, -111.959999 33.6821865, -111.9598967 33.6821358, -111.9598136 33.6820765, -111.9597399 33.6820157, -111.9596803 33.6819533, -111.9595875 33.6818217, -111.9595221 33.6817346, -111.9594154 33.6816411, -111.9593279 33.6815548, -111.9592215 33.6814431, -111.9591857 33.6813771, -111.9591874 33.6813403, -111.9592127 33.6813047, -111.9592704 33.6812745, -111.959342 33.6812598, -111.9593823 33.6812712, -111.9594617 33.6812778, -111.9595335 33.6813042, -111.959614 33.6813153, -111.9596887 33.6813027, -111.9597714 33.6812558, -111.9598432 33.6811777, -111.9599029 33.6810869, -111.9599801 33.6810043, -111.9600765 33.6809623, -111.960187 33.6809565, -111.9603044 33.6809924, -111.9604275 33.6810538, -111.9605293 33.6811218, -111.9606572 33.6811811, -111.9607497 33.6812186, -111.9608547 33.6812535, -111.9609712 33.6813137, -111.9611075 33.6814045, -111.9612264 33.6815125, -111.9613176 33.6815833, -111.9615321 33.681713, -111.9616442 33.6817754, -111.9617768 33.681853, -111.9618738 33.6819593, -111.96196 33.6820322, -111.962083 33.6820657, -111.9621621 33.682098, -111.9621964 33.6821467, -111.9622011 33.6822249, -111.9621918 33.6823045, -111.9621679 33.6824138, -111.9621491 33.6825271, -111.9621573 33.6826122, -111.962221 33.6826576, -111.9623224 33.6826909, -111.9624323 33.6827135, -111.9625773 33.6827383, -111.9626982 33.6827579, -111.9627578 33.6827333, -111.9628011 33.6826716, -111.9628272 33.6825911, -111.9628312 33.6824966, -111.9628496 33.6824104, -111.9628807 33.6823041, -111.9629349 33.6822037, -111.9630196 33.6821098, -111.9631057 33.6820554, -111.963182 33.6820279, -111.9632772 33.6820224, -111.9638625 33.681967, -111.9640224 33.6819581, -111.9641692 33.6819469, -111.9642064 33.6819415, -111.9642416 33.6819404, -111.9642768 33.681942, -111.9643159 33.6819484, -111.9643523 33.6819563, -111.9643814 33.6819658, -111.9644051 33.6819768, -111.9644317 33.6819927)",,,footway,,,,,,,"[2528765268, 2528765263, 2528765254, 2528765249, 2528765247, 2528765252, 2528765262, 2528765275, 2528765286, 2528765291, 2528765295, 2528765297, 2528765294, 2528765285, 2528765281, 2528765269, 2528765260, 2528765253, 2528765251, 2528765248, 2528765244, 2528765236, 2528765224, 2528765212, 2528765178, 2528765158, 2528765113, 2528765092, 2528765074, 2528765026, 2528765014, 2528765004, 2528764995, 2528764983, 2528764973, 2528764950, 2528764934, 2528764900, 2528764877, 2528764857, 2528764849, 2528764841, 2528764835, 2528764832, 2528764829, 2528764822, 2528764819, 2528764821, 2528764823, 2528764827, 2528764831, 2528764826, 2528764818, 2528764811, 2528764804, 2528764799, 2528764794, 2528764793, 2528764798, 2528764802, 2528764807, 2528764812, 2528764814, 2528764817, 2528764830, 2528764838, 2528764847, 2528764853, 2528764875, 2528764890, 2528764911, 2528764938, 2528764958, 2528764969, 2528764976, 2528764989, 2528765001, 2528765013, 2528765028, 2528765076, 2528765107, 2528765144, 2528765167, 2528765173, 2528765181, 2528765191, 2528765180, 2528765152, 2528765104, 2528765065, 2528765025, 2528765012, 2528764998, 2528764980, 2528764964, 2528764955, 2528764953, 2528764941, 2528764937, 2528764933, 4356294483, 4356294482, 4356294484, 2528764931, 4356294485, 4356294486, 2528764940, 2528764944]",excellent,concrete,,,,,,,,,,,,,,,,,,,,"Marshalls, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,245739272,"LINESTRING (-111.9662042 33.6849903, -111.9661198 33.6849565, -111.9659826 33.6849389, -111.9658043 33.6849525, -111.9655909 33.6850017, -111.9654715 33.6850967, -111.9654411 33.685217, -111.965467 33.6853482, -111.9654751 33.6854858, -111.9654862 33.6856472, -111.9654805 33.6857948, -111.9655374 33.6859554)",,,footway,,,,,,,"[2528765588, 2528765578, 2528765572, 2528765575, 2528765594, 2528765617, 2528765639, 2528765660, 2528765681, 2528765703, 2528765734, 2528765782]",,concrete,,,,,,,,,,,,,,,,,,,,"Marshalls, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,245739274,"LINESTRING (-111.9727373 33.6878247, -111.9727252 33.6878606, -111.9727294 33.687922, -111.9727655 33.6880026, -111.9728321 33.6880893, -111.9728763 33.6881713, -111.9728682 33.6882258, -111.9728405 33.6882866, -111.9727794 33.6883326, -111.972707 33.6883835, -111.972678 33.6884286, -111.9726671 33.6884992, -111.9726533 33.6885383, -111.972621 33.6885826, -111.9725785 33.6886184, -111.9725185 33.688657, -111.972457 33.6886797, -111.9723765 33.6886815, -111.972291 33.6886613, -111.9721895 33.6886239, -111.9720745 33.6885659, -111.9719552 33.6885009, -111.971843 33.6884714, -111.9717416 33.688436, -111.9716422 33.6883811, -111.9715333 33.6883249, -111.971391 33.6882814, -111.9712517 33.6882417, -111.9711091 33.6882065, -111.9709858 33.6881949, -111.970852 33.6881701, -111.9707113 33.6881176, -111.970611 33.6880627, -111.9705369 33.6879789, -111.9704524 33.687887, -111.9703512 33.6877971, -111.9702379 33.6876987, -111.9701854 33.6876107, -111.9701446 33.6875212, -111.97011 33.6874265, -111.9700701 33.6873291, -111.9700019 33.6872414, -111.9698895 33.6871547, -111.9697645 33.6870736, -111.9697177 33.6870344, -111.9697008 33.6869737, -111.9697223 33.6869025, -111.9697274 33.6868203, -111.9696987 33.6867643, -111.9696386 33.6867005, -111.9695976 33.6866497, -111.9695801 33.6865907, -111.9695821 33.6865147, -111.9695839 33.6864289, -111.9695562 33.6863499, -111.9695077 33.6862623, -111.9694681 33.6861788, -111.9694746 33.6861296, -111.9695089 33.6860866, -111.9695756 33.6860669, -111.9696731 33.6860472, -111.9697624 33.6860185, -111.9698145 33.685971, -111.969855 33.6859081, -111.9698886 33.6858371, -111.9698946 33.6857658, -111.9698892 33.6856988, -111.9698733 33.6856511, -111.9698574 33.6856033, -111.9698613 33.6855511, -111.969851 33.6854703, -111.9698561 33.6854291, -111.9698868 33.6853912, -111.9699677 33.6853688, -111.970017 33.6853204, -111.970071 33.6852674, -111.970144 33.6852383, -111.9702392 33.6852038, -111.9702734 33.6851882, -111.9703156 33.6851403, -111.9703199 33.6850782, -111.970319 33.6849973, -111.9703069 33.6849092, -111.9702994 33.684819, -111.9702947 33.6847225, -111.9702735 33.6846398, -111.9702101 33.6845864, -111.9701035 33.684559, -111.9699851 33.6845718, -111.9698629 33.6846023, -111.9697373 33.6846257, -111.9696075 33.6846492, -111.9694351 33.6846787, -111.9693198 33.6847115, -111.9692065 33.6847573, -111.9690776 33.6848132, -111.9689566 33.6848629, -111.9688409 33.6849254, -111.9687214 33.6850064, -111.9684853 33.6851001, -111.9682929 33.6852028, -111.9680713 33.6853096, -111.9678633 33.6854315, -111.9677351 33.6855177, -111.967614 33.6855558, -111.9675272 33.6855996, -111.9673873 33.6856468, -111.9672275 33.6857317, -111.9671058 33.6858283, -111.9669273 33.6859564, -111.9668434 33.6860381, -111.9668097 33.6861668, -111.9667693 33.6862886, -111.9667127 33.6863794, -111.9666229 33.6863871, -111.9664884 33.6863883, -111.9663356 33.6863778, -111.9661559 33.6863729, -111.9658738 33.6863215, -111.9657402 33.6861932, -111.9655374 33.6859554, -111.9653244 33.6857057, -111.9652628 33.685773, -111.9651895 33.6858527, -111.9650742 33.6858675, -111.9649456 33.6858274, -111.9648908 33.6857097, -111.9648663 33.6855823, -111.9647815 33.6855093)",,,footway,,,,,,,"[2528766022, 2528766026, 2528766040, 2528766053, 2528766080, 2528766102, 2528766128, 2528766150, 2528766173, 2528766185, 2528766196, 2528766217, 2528766223, 2528766233, 2528766239, 2528766247, 2528766254, 2528766256, 2528766249, 2528766240, 2528766229, 2528766218, 2528766212, 2528766202, 2528766183, 2528766169, 2528766147, 2528766135, 2528766124, 2528766118, 2528766100, 2528766088, 2528766076, 2528766048, 2528766034, 2528766016, 2528766007, 2528765993, 2528765981, 2528765965, 2528765951, 2528765937, 2528765927, 2528765917, 2528765913, 2528765904, 2528765898, 2528765891, 2528765881, 2528765868, 2528765864, 2528765857, 2528765850, 2528765841, 2528765828, 2528765822, 2528765815, 2528765809, 2528765803, 2528765798, 2528765797, 2528765793, 2528765787, 2528765768, 2528765744, 2528765728, 2528765714, 2528765710, 2528765697, 2528765689, 2528765677, 2528765670, 2528765666, 2528765662, 2528765659, 2528765650, 2528765644, 2528765636, 2528765633, 2528765626, 2528765613, 2528765593, 2528765565, 2528765542, 2528765517, 2528765496, 2528765489, 2528765479, 2528765482, 2528765492, 2528765495, 2528765499, 2528765503, 2528765514, 2528765526, 2528765540, 2528765551, 2528765568, 2528765598, 2528765618, 2528765635, 2528765656, 2528765671, 2528765686, 2528765690, 2528765696, 2528765702, 2528765720, 2528765742, 2528765783, 2528765794, 2528765814, 2528765823, 2528765835, 2528765836, 2528765837, 2528765833, 2528765831, 2528765827, 2528765816, 2528765782, 2528765716, 2528765729, 2528765750, 2528765757, 2528765741, 2528765717, 2528765695, 2528765685]",excellent,concrete,,,,,,,,,,,,,,,,,,,,"Marshalls, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,
